p_xpos,p_ypos,p_xvel,p_yvel,mal1_xpos,mal1_ypos,mal1_xvel,mal1_yvel,mal2_xpos,mal2_ypos,mal2_xvel,mal2_yvel,a_x,a_y
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.524032354050255,0.2806555212458111,0.0,0.0,0.5508774818891874,0.25731596455140454,0.0,0.0,-49.608461085192594,-28.955718519226647
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5281317801119545,0.27655609518411156,-0.19995900573938302,-0.19995900573938302,0.5508774818891874,0.25649607933906454,0.0,-0.03999180114787661,-5.822842705793455,-2.1139676550795103
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5402279269689108,0.2668261635690906,-0.39983804427081354,-0.2844204126264133,0.5508774818891874,0.2540768499676733,0.0,-0.0799676088541627,-4.766985688672099,-1.3731444829301602
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5601265516003233,0.2543258581289776,-0.5903184855713834,-0.3392211888892184,0.5508774818891874,0.25005891604376657,0.0,-0.11992742951492365,-3.5477491329784696,-0.8607592463177274
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5866431981404305,0.240054068020333,-0.7319632844251209,-0.3735088408408412,0.5508774818891874,0.24444291691808986,0.0,-0.15987126952366681,-2.780597305933317,-0.6628995136418632
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.6181954988713136,0.22457327522194992,-0.842871653655145,-0.39987001345853196,0.5508774818891874,0.2372294916857009,0.0,-0.19979913527134288,-1.2986373706270413,-0.07971950429135521
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.6529681880138412,0.2085163923160141,-0.8944694215888013,-0.40289822480112664,0.5508774818891874,0.2284192791860717,0.0,-0.23971103314634665,-0.3613364224861275,0.21595347873783788
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.689035885644353,0.19258082369070545,-0.9085622015119413,-0.3941007299653601,0.5508774818891874,0.218012918003191,0.0,-0.27960696953451797,0.42362319938605353,0.4448551373401304
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7250236021409147,0.17718475581443643,-0.8912573963715333,-0.376152563792992,0.5508774818891874,0.20601104646566618,0.0,-0.3194869508191428,0.736719679429056,0.47102839271995744
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7600625651373756,0.16252792649574654,-0.8614382195644068,-0.3571648597910069,0.5508774818891874,0.19241430264682577,0.0,-0.35935098338095434,1.2370997139580489,0.5788568867601618
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7934987513537121,0.14871885664749118,-0.8116198691439214,-0.33387249362211796,0.5508774818891874,0.1772233243648208,0.0,-0.3991990735981343,1.4836419096346254,0.5330538768811666
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8247404757060641,0.13580373726484513,-0.7519617755150126,-0.312421187353045,0.5508774818891874,0.1604387491827277,0.0,-0.4390312278463134,1.7571698975776187,0.5389639922358513
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8533721038886726,0.12375133987305655,-0.6813886633300819,-0.290742103689693,0.5508774818891874,0.14206121440864997,0.0,-0.4788474524985726,1.907612712643818,0.5210632448053412
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8790580403630186,0.11255125152609277,-0.6048272954595856,-0.26978757301400963,0.5508774818891874,0.12291124230815978,0.0,-0.4786559527775677,1.9029049101525608,0.39971910907177
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9016860096955234,0.10208968434056587,-0.528484819360158,-0.2536941929792835,0.5508774818891874,0.10376892862643183,0.0,-0.4784645296407503,1.8862446967680113,0.39424499035434624
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9212745653673118,0.09226723226019798,-0.4528391459327195,-0.23782616884430594,0.5508774818891874,0.08381438508838678,0.0,-0.5182649842053698,1.7659717880482666,0.3621572096955691
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9379365242889971,0.08305306274878688,-0.38203365482157203,-0.22324773876136897,0.5508774818891874,0.0622681496857983,0.0,-0.5580495218513436,1.679376864772848,0.3716437793761118
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9512044368923672,0.07443141703592594,-0.11948960590757159,-0.2077639767933158,0.5508774818891874,0.03995074417725171,0.0,-0.5578263477962582,1.4714348548536396,0.3662572147558738
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9496834878811665,0.0664362811560258,0.07901261284689234,-0.1926661316338631,0.5508774818891874,0.017642263801137505,0.0,-0.5576032629924969,-0.3217163295565735,0.3725085513047809
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.946787401641191,0.05903662978447864,0.06611499880222964,-0.17769179306795643,0.5508774818891874,-0.00465729501186557,0.0,-0.5573802674043669,-0.5228091041558973,0.23058491652367397
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9445719872095745,0.052119468093741704,0.04518048049167759,-0.16839922479010214,0.5508774818891874,-0.02612805061731139,0.0,-0.5171655598483127,-0.47545182077451087,0.18244281779949867
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9431549543350186,0.0455344619508908,0.026148237331951613,-0.1610356620166937,0.5508774818891874,-0.04681043284729538,0.0,-0.5169587360260125,-0.40521489725926013,0.15901160743804565
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9424414689293547,0.039224727043331395,0.009932506587524568,-0.15461210037009615,0.5508774818891874,-0.06666465860776535,0.0,-0.4767601937684077,-0.32952898782770923,0.027622109846969
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9423144260451634,0.03306415762967211,-0.003249923354425712,-0.15344561028208076,0.5508774818891874,-0.0849112722598347,0.0,-0.4365777276318869,-0.2637732541769294,-0.018909197358115026
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9426606601242099,0.026912087924965435,-0.01379739118071242,-0.15414045747935834,0.5508774818891874,-0.1015509167165411,0.0,-0.3964113311873199,-0.20242337899981527,-0.0711780517457169
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9433784065837418,0.020689375568538726,-0.021887148876109704,-0.15692535242562272,0.5508774818891874,-0.1165842346338095,0.0,-0.35626099800814726,-0.14452836951041703,-0.09892233039396581
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9443722097622144,0.014332543123412552,-0.027658345624741672,-0.1608186773169301,0.5508774818891874,-0.13001186841055545,0.0,-0.31612672167037964,-0.10187588924161181,-0.19747114864457105
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9455618433556015,0.007739210884651892,-0.03172148485847227,-0.1686515899403253,0.5508774818891874,-0.1418344601887876,0.0,-0.2760084957525975,-0.061056600864169,-0.2405873320549875
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9468805020743413,0.0007972760406569808,-0.03415056230585162,-0.17820566387408485,0.5508774818891874,-0.15205265185371006,0.0,-0.23590631383594834,-0.029513353419451216,-0.3450660550001238
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9482704421331999,-0.006612403988195831,-0.03531719704204108,-0.1919342092738014,0.5508774818891874,-0.16066708503382598,0.0,-0.19582016950414713,0.0036077217999823663,-0.32687206349153775
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9496798825366516,-0.014556196290132375,-0.03515879376600727,-0.20492965389044354,0.5508774818891874,-0.16767840110103943,0.0,-0.15575005634347502,0.02720124688438233,-0.2800100124329886
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9501029061797682,-0.022981086648498315,0.004792073424365902,-0.2160384957112032,0.5508774818891874,-0.17308724117075838,0.0,-0.11569596794277788,-0.06405261922287678,-0.27396159746949555
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9499637783276076,-0.03184547227178141,0.002228577376929223,-0.2269083157537502,0.5508774818891874,-0.17689424610199714,0.0,-0.07565789789346548,0.037224474892436625,-0.18932959099716484
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9498441337078052,-0.04107517304612192,0.003716359926428665,-0.2343892023858933,0.5508774818891874,-0.17991994170981887,0.0,-0.07562764093738726,0.38915465859392295,-0.105550740801023
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9493764476307394,-0.05053535891068224,0.01927786940941492,-0.2385166301592886,0.5508774818891874,-0.18212454207513,0.0,-0.03560559493373414,0.7553663627892195,-0.044493545007131985
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9479861772000134,-0.06011054815407006,0.049478621216676455,-0.24020062006714002,0.5508774818891874,-0.18354847394747179,0.0,-0.03559135561501074,1.0394052874141888,0.037099740835475625
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9451552449944662,-0.06968618605849913,0.0910265233911885,-0.23862087405467666,0.5514571407343116,-0.18555149520893496,0.02827420341154875,-0.06385132540239608,1.2274760051691478,0.10468655976558838
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9405085409466835,-0.07914323364114373,0.14007909655747663,-0.23433884118822676,0.5525878770547608,-0.18728513950511608,0.02826289604834426,-0.023833988959434282,1.5144604877149455,0.09803369040720877
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9336648418136322,-0.08843448960609109,0.2005890790747439,-0.23032458101228895,0.553718161173389,-0.18823830365214236,0.028251593207157973,-0.02382445731796402,1.524106005252249,0.07108217473185086
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9243933312750946,-0.09758730522547893,0.26146060417944844,-0.227389765866821,0.5548479932710404,-0.18919108661165845,0.028240294886181468,-0.023814929488368858,1.4407303935743148,0.13257986535828425
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.9127558172400861,-0.10657233125402577,0.31897344478207085,-0.22199672099220424,0.5565570323736102,-0.1895638296909837,0.05650320449515578,0.004468797942424386,1.4692339411508635,0.1271204585813681
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8987948914830909,-0.11534615579124992,0.37760319317053537,-0.21682416440357727,0.5593963561371227,-0.18880545556717598,0.08475481125752066,0.03274121420118632,1.3239173416406016,0.12009421813817966
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8826083994182399,-0.1239188811845933,0.4303980219155109,-0.21193466842411662,0.5627858536952592,-0.18749607543950206,0.08472091628193928,0.03272812039990958,1.0585424648766844,0.15667341709059746
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8645281239977689,-0.13226607608271235,0.47255891775637365,-0.20558425979151151,0.5661739957322723,-0.18618721895652507,0.08468703486156916,0.0327150318350798,0.8967811952443929,0.1290481845148782
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8448943840875148,-0.1403819562212648,0.508233828167047,-0.20034117360953085,0.5695607827902596,-0.18569877112116995,0.08465316699098932,-0.007289852643273746,0.7272377014775149,0.10852611309255555
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8239729464575367,-0.14830498164271202,0.5371141218498476,-0.19592089883161415,0.5735258742562254,-0.18541064661335266,0.11289351607632968,0.02098726611164808,0.4444846200028283,0.15541503727100714
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.8021283589357482,-0.1560127887786654,0.5546750607747427,-0.18962721926941425,0.5780406893020344,-0.185391213252718,0.11284836792587156,-0.019012928221958263,0.5429997491261633,0.07961470638697277
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7795007067389457,-0.16353104790346112,0.5761687742178211,-0.18636744842268735,0.5831333576371127,-0.1855719156522851,0.14107744124252078,0.009268878802037406,0.39340370467168784,0.10402540303820562
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7561361338128706,-0.17089892895155964,0.5916712766754278,-0.1821327534906782,0.5887752986137347,-0.18520123649437023,0.14102102183275453,0.009265172010458258,0.2669996678681299,0.1142268492723304
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.732255224691772,-0.1780890929071035,0.602112454298942,-0.17749177788022952,0.5944149832765406,-0.18565059079006704,0.1409646249861264,-0.030730334446584778,0.03959900346249867,0.14536766034760806
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.7081431965134263,-0.18506812399840128,0.6034552941556586,-0.1716072811554122,0.6000524125278708,-0.18687955221446265,0.14090825069361307,-0.030718044832340828,-0.7353408209691157,0.3125326615588714
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.6846128274530622,-0.19167476735431083,0.5738063576262904,-0.15903990825949826,0.6056875872697047,-0.18810802215504918,0.14085189894619476,-0.030705760132934957,-0.1894509409030376,0.10530502856320756
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.6618206057263943,-0.19794872170429717,0.5660003977729026,-0.15476496757347008,0.6113205084036617,-0.18933600080837995,0.14079556973485513,-0.030693480346401646,-0.024041139468346184,0.05232230574446117
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.639204941343779,-0.20409515322739746,0.5648125955503426,-0.1526106110284607,0.616951176831,-0.19056348837092957,0.14073926305058176,-0.03068120547077615,-0.4834512491774303,0.1752981424634802
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.6170134428668013,-0.21005460208194715,0.5452526305984756,-0.14553909084137606,0.6225795934526175,-0.190970599826754,0.14068297888436568,0.009322865643782091,-0.7498591259749552,0.19791118504087368
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5958226064972754,-0.21571270800814654,0.5150463571957823,-0.13756606238047905,0.6282057591690519,-0.1905977616377995,0.14062671722720135,0.009319137261892544,-0.867294509093059,0.15720653004984442
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5759360569411125,-0.2210853313102918,0.4801557113364982,-0.13122407494546381,0.6338296748804808,-0.1894051873412122,0.14057047807008713,0.049307211518926676,-1.1059925112003084,0.16120888771848563
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.557640552118218,-0.22620104563818666,0.4357330558402568,-0.1247245622934454,0.6394513414867216,-0.18743330314299106,0.14051426140402468,0.04928749267694446,-1.1003862886067153,0.08608095116103498
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.541116992841388,-0.23111842903276097,0.3915523687032199,-0.12123215041305822,0.6450707598872321,-0.18464232232443734,0.14045806722001958,0.08925958286875892,-1.4162107880335566,0.049539851640862165
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5266192386558939,-0.23592610409302764,0.33475895964002267,-0.11920247959682106,0.65068793098111,-0.18107267083580744,0.14040189550908075,0.08922388635387257,-1.548295579367042,0.031251775966956497
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5145010495593545,-0.2406676030844229,0.2727059545743756,-0.11790499356822884,0.6563028556670942,-0.17750444691510264,0.14034574626222093,0.08918820411466546,-1.65039250869012,0.05973049305673217
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.5049481796646058,-0.2453338639935622,0.20659472552782324,-0.11546911123686818,0.661915534843563,-0.1739376499914127,0.1402896194704562,0.08915253614542855,-1.6139359617975995,0.07386364723106131
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.49800932671183834,-0.2498911220167748,0.14196789852639158,-0.1124689927673936,0.6675259694085367,-0.1703722794940559,0.1402335151248065,0.08911688244045494,-1.52604956295189,0.06769124463946657
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.49358296021455095,-0.2543334605603457,0.08088165234334314,-0.10971691959637923,0.673134160259676,-0.16680833485257848,0.1401774332162951,0.08908124299404017,-1.3717704096516679,-0.01976093197339962
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.4914730515311232,-0.25873743948730876,0.025989736870442152,-0.11046331708604555,0.6787401082942819,-0.16324581549675518,0.14012137373594913,0.08904561780048198,-1.443352179624258,0.01998635826567219
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.4916170582505872,-0.26313867997875806,-0.03174291024733353,-0.1096198503505042,0.684343814409297,-0.15968472085658852,0.14006533667479895,0.08901000685408032,-1.3153410510717491,0.039066604230376833
-0.3598438262383651,-0.18600979444377658,0.0,0.0,-0.4939649430820109,-0.2674905451047305,-0.08433307344188926,-0.10801366753002939,0.6899452795013061,-0.15612505036230906,0.14000932202387886,0.08897441014913754,-1.1194575599966898,0.08489799603880399
