p_xpos,p_ypos,p_xvel,p_yvel,mal1_xpos,mal1_ypos,mal1_xvel,mal1_yvel,mal2_xpos,mal2_ypos,mal2_xvel,mal2_yvel,a_x,a_y
-0.5,0.0,0.0,0.0,-0.899315213283116,0.0008881460910631626,0.03340205896893345,0.043321383688203846,0.3586001203458269,0.19216886094820929,0.0,0.0,0.8352226709025574,1.0832566287278618
-0.5,0.0,0.0,0.0,-0.8938799787212012,0.006720072314672247,0.23334770662331433,0.2432630644259678,0.3586001203458269,0.19216886094820929,0.0,0.0,52.66545309786307,39.32154348406431
-0.5,0.0,0.0,0.0,-0.8804485575779087,0.020548026475518216,0.43321339241188156,0.4431247848843592,0.3586001203458269,0.19216886094820929,0.0,0.0,6.333095981553634,5.23962062326733
-0.5,0.0,0.0,0.0,-0.8590994802276933,0.04162838304474235,0.6293246283546046,0.6067904966102083,0.3586001203458269,0.19216886094820929,0.0,0.0,4.908118167905635,4.096912882288532
-0.5,0.0,0.0,0.0,-0.8312104377617953,0.06828312136722729,0.7618066186153203,0.7230326217916568,0.3586001203458269,0.19216886094820929,0.0,0.0,3.3190220171343605,2.9127168141168367
-0.5,0.0,0.0,0.0,-0.7991676371208195,0.09885158336995171,0.8384131463555976,0.8033765278081919,0.3586001203458269,0.19216886094820929,0.0,0.0,1.9231738936671756,2.0162397659140576
-0.5,0.0,0.0,0.0,-0.7650770125033524,0.13200669729654865,0.8654405975431289,0.8531319675875767,0.3586001203458269,0.19216886094820929,0.0,0.0,0.6842089358426464,1.2521747729662573
-0.5,0.0,0.0,0.0,-0.7309109248244423,0.16648572820167098,0.8434158719326419,0.8703870509698053,0.3586001203458269,0.19216886094820929,0.0,0.0,-0.5420766183424517,0.4399968422819911
-0.5,0.0,0.0,0.0,-0.6984770989051872,0.2012202682029983,0.7798683460108955,0.8664389155258674,0.3586001203458269,0.19216886094820929,0.0,0.0,-1.5805796915638464,-0.09001975109812133
-0.5,0.0,0.0,0.0,-0.669246569446202,0.23527400483203467,0.6840597256644246,0.8369861961870312,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.3879078762970334,-0.7278045493136451
-0.5,0.0,0.0,0.0,-0.6440929121770267,0.26792838184794965,0.5763237159138425,0.7967414544447815,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.6871118294472485,-0.9979549493022635
-0.5,0.0,0.0,0.0,-0.6234574073086008,0.2986797563002813,0.4584072941927828,0.7421945743420755,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.942751666809393,-1.3559841589545694
-0.5,0.0,0.0,0.0,-0.6076839397641147,0.32707946844748487,0.33339960388491785,0.6793659349403048,0.3586001203458269,0.19216886094820929,0.0,0.0,-3.1212488908105023,-1.563616057007466
-0.5,0.0,0.0,0.0,-0.5969414482361965,0.35265972903951287,0.20689599109185447,0.6015965116063494,0.3586001203458269,0.19216886094820929,0.0,0.0,-3.1599046969446025,-1.9378405182008764
-0.5,0.0,0.0,0.0,-0.5910573579491851,0.3750581175064402,0.09023287383152487,0.5203592555466104,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.9151069089364876,-2.025331804376743
-0.5,0.0,0.0,0.0,-0.5895367665450584,0.39418903678227585,-0.01164945746636835,0.43824503460140396,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.5466781345962985,-2.048072793811203
-0.5,0.0,0.0,0.0,-0.5917056051145588,0.4101268134714173,-0.09471041320665531,0.36059034091589065,0.3586001203458269,0.19216886094820929,0.0,0.0,-2.077066103149549,-1.937382897965544
-0.5,0.0,0.0,0.0,-0.5968217907276241,0.42305152166269805,-0.15947542715053953,0.28747775441244006,0.3586001203458269,0.19216886094820929,0.0,0.0,-1.6204043950003713,-1.8245834855384482
-0.5,0.0,0.0,0.0,-0.6041835592380149,0.4332399984031621,-0.20741140519922843,0.22354857144544632,0.3586001203458269,0.19216886094820929,0.0,0.0,-1.2002398933448186,-1.5956824549897262
-0.5,0.0,0.0,0.0,-0.6131070505553016,0.44096643470263,-0.23799649568158188,0.1642594223745144,0.3586001203458269,0.19216886094820929,0.0,0.0,-0.7668581348881588,-1.480297117698432
