p_xpos,p_ypos,p_xvel,p_yvel,mal1_xpos,mal1_ypos,mal1_xvel,mal1_yvel,mal2_xpos,mal2_ypos,mal2_xvel,mal2_yvel,a_x,a_y
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6914308263512713,0.2320522579196214,0.16113503228568832,-0.02357956799521417,0.32738698189099297,-0.3931046242876552,0.0,0.0,4.029201677860512,-0.5896100530212339
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6816832633089325,0.23062585596168497,0.3222056237696854,-0.04714970609648416,0.32738698189099297,-0.3931046242876552,0.0,0.0,4.029201677860512,-0.5896100530212339
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6677227494099449,0.22860369484095136,0.3745090020280868,-0.05379185371877025,0.32738698189099297,-0.3931046242876552,0.0,0.0,1.3110745849347785,-0.16655923083733482
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6516705292082853,0.22631590227331236,0.4267914632234615,-0.060431345026587244,0.32738698189099297,-0.3931046242876552,0.0,0.0,1.3110745849347785,-0.16655923083733482
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.635821284443115,0.22408169529047975,0.3671653992022106,-0.051502812293876044,0.32738698189099297,-0.3931046242876552,0.0,0.0,-1.4866892893399855,0.22265476657207195
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6223565933735136,0.22220455641323608,0.3075631807179153,-0.04257785024222076,0.32738698189099297,-0.3931046242876552,0.0,0.0,-1.4866892893399855,0.22265476657207195
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.6100772567258302,0.22045470277810722,0.30643200638859946,-0.044857683782562455,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.025209524070973544,-0.05743330191732443
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5972664872540434,0.21845988540769606,0.33342972550870487,-0.0546380246054717,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.6781456703705828,-0.24500722491533364
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5837506985307193,0.21605946207206025,0.3421413398895794,-0.06512038478800011,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.22116930670269697,-0.26265911039711876
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5701459881623581,0.2132134107477288,0.3381931464124806,-0.07688722642572395,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.09530365933537777,-0.29488255377417905
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5568132877966188,0.2097923520699762,0.328680326169053,-0.09374318546331177,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.23448733099425678,-0.42225424060913425
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5448868464567027,0.20591231567684654,0.269134357279319,-0.10009930766364,0.32738698189099297,-0.3931046242876552,0.0,0.0,-1.485667611908374,-0.1598730641064876
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5348856877171877,0.20166572920301162,0.2318579728342444,-0.11193337588180018,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.9294093214419893,-0.29691335207246355
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5262585166717709,0.19695668838409264,0.20029183594224292,-0.12323536240985725,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.7869966295386811,-0.28372692340615613
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5187805613995109,0.19178678652191672,0.1742584956409126,-0.13496569095605407,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.648964018715195,-0.29455068912046634
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5123517329317566,0.1862672166604316,0.14784502431858468,-0.14086492815355295,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.6587295759412619,-0.14886082240284282
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5068433471136609,0.18057370107681828,0.12806996068409365,-0.1437388124481642,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.49299949440775137,-0.0732704862611866
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.5019842934830281,0.17481379969103497,0.11520519704901121,-0.14424360343480225,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.32040432746940306,-0.014059750012398675
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4974716970669833,0.16912105826884954,0.11054152623899384,-0.14048761756258094,0.32738698189099297,-0.3931046242876552,0.0,0.0,-0.11546362114642184,0.09247646144998545
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.49302025343522626,0.16360982286945522,0.11199424070069577,-0.13520653141151476,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.03743072245048762,0.13064934492680513
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.48848993372844324,0.15843627249500383,0.11445993793142757,-0.1237579642471337,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.06277501069499014,0.2849207915159139
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4837758190170214,0.15370588946045863,0.1210798585736091,-0.11303009885537635,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.16667654473239424,0.2670140390352986
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.47878789008351635,0.1494548000452179,0.1281396236209657,-0.09985463628180315,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.17774110841728952,0.32832379198552025
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.47350562853596845,0.145766039234923,0.13578188798403804,-0.08495684165911424,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.1923771744636944,0.3715226753646491
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.46783541711961985,0.1426923069406371,0.14743654004457146,-0.06912658417784315,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.2927838543674206,0.39498800395820494
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4616855872705272,0.14024396476098488,0.1597463861188126,-0.053677774322942004,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.3092836093183021,0.3856081608276155
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.45510746461821594,0.13840244234778484,0.16892955543817173,-0.038771984183839654,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.23122376364705644,0.372184372874259
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4481667744442125,0.1371191160414573,0.1778805812574034,-0.02572146363289579,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.22551081802429473,0.32594218219701465
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4408926667552914,0.13629218606032334,0.18563053793347184,-0.015871929986848787,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.1955674438239413,0.24603160865589163
-0.7591224264109269,-0.10246862247757899,0.0,0.0,-0.4333861337423873,0.13579482769165763,0.1895966945523952,-0.009164130342457565,0.32738698189099297,-0.3931046242876552,0.0,0.0,0.10103054872630923,0.16757065151761424
